section_title,count
"4. КОЛИЧЕСТВО ГРУЗОВЫХ МЕСТ В ПАРТИИ И ПОРЯДКОВЫЙ НОМЕР МЕСТА И КОЛИЧЕСТВО МЕСТ ВНУТРИ ПАРТИИ;",1
"6.5. ГРУЗОВЫЕ МЕСТА НУМЕРУЮТСЯ ДРОБНЫМИ ЧИСЛАМИ, ПРИЧЕМ ЧИСЛИТЕЛЬ ОЗНАЧАЕТ ПОРЯДКОВЫЙ НОМЕР МЕСТА, А ЗНАМЕНАТЕЛЬ – ОБЩЕЕ КОЛИЧЕСТВО МЕСТ В ПАРТИИ ТОВАРА.",1
"6.7. ПРОДАВЕЦ НЕСЕТ МАТЕРИАЛЬНУЮ ОТВЕТСТВЕННОСТЬ ЗА ДОПОЛНИТЕЛЬНЫЕ ТРАНСПОРТНЫЕ И СКЛАДСКИЕ РАСХОДЫ, А ТАКЖЕ ЧАСТИЧНУЮ ИЛИ ПОЛНУЮ ПОРЧУ ТОВАРА ВСЛЕДСТВИЕ НЕПОЛНОЦЕННОЙ ИЛИ НЕПРАВИЛЬНОЙ МАРКИРОВКИ.",1
"7. КАЧЕСТВО, КОЛИЧЕСТВО И КОМПЛЕКТНОСТЬ ТОВАРА / 7.1. КАЧЕСТВО, КОЛИЧЕСТВО, АССОРТИМЕНТ И КОМПЛЕКТНОСТЬ ПОСТАВЛЯЕМОГО ТОВАРА ДОЛЖНЫ СООТВЕТСТВОВАТЬ ДЕЙСТВУЮЩИМ СТАНДАРТАМ СТРАНЫ ИЗГОТОВИТЕЛЯ (ПРОИЗВОДИТЕЛЯ), ТЕХНИЧЕСКИМ УСЛОВИЯМ ИЗГОТОВИТЕЛЯ (ПРОИЗВОДИТЕЛЯ), ПРЕДЛОЖЕНИЮ ПРОДАВЦА, ПРЕДОСТАВЛЕННОМУ НА ПРОЦЕДУРУ ГОСУДАРСТВЕННОЙ ЗАКУПКИ В СООТВЕТСТВИИ С КОТОРОЙ ЗАКЛЮЧЕН НАСТОЯЩИЙ КОНТРАКТ, УСЛОВИЯМ НАСТОЯЩЕГО КОНТРАКТА, В ТОМ ЧИСЛЕ СПЕЦИФИКАЦИИ (ЯХ) №__ (ПРИЛОЖЕНИЕ (Я) №___) К НЕМУ И, ПРИ НАЛИЧИИ, ЛИСТУ(АМ) ТЕХНИЧЕСКОЙ КОМПЛЕКТАЦИИ.",1
"7.2. ЕСЛИ КАЧЕСТВО, КОЛИЧЕСТВО, АССОРТИМЕНТ И КОМПЛЕКТНОСТЬ ТОВАРА ОКАЖЕТСЯ НЕСООТВЕТСТВУЮЩИМ УСЛОВИЯМ, ПРЕДУСМОТРЕННЫМ П. 7.1 НАСТОЯЩЕГО КОНТРАКТА, ПОКУПАТЕЛЬ ВПРАВЕ ПО СВОЕМУ ВЫБОРУ:",1
"8. ПРИЕМКА ТОВАРА / 8.1. ПРИЕМКА ТОВАРА ПО КОЛИЧЕСТВУ, КАЧЕСТВУ И КОМПЛЕКТНОСТИ ОСУЩЕСТВЛЯЕТСЯ В СООТВЕТСТВИИ С ЗАКОНОДАТЕЛЬСТВОМ СТРАНЫ ПОКУПАТЕЛЯ, НА ОСНОВАНИИ ДАННЫХ, УКАЗАННЫХ В МАРКИРОВКЕ, СОПРОВОДИТЕЛЬНЫХ, ТРАНСПОРТНЫХ ДОКУМЕНТАХ, УДОСТОВЕРЯЮЩИХ КОЛИЧЕСТВО, КАЧЕСТВО И КОМПЛЕКТНОСТЬ ПОСТАВЛЯЕМОГО ТОВАРА, А ТАКЖЕ В СООТВЕТСТВИИ С УСЛОВИЯМИ НАСТОЯЩЕГО КОНТРАКТА.",1
"8.3. ПОКУПАТЕЛЬ ПОСЛЕ ПОСТАВКИ ТОВАРА ВПРАВЕ ПОТРЕБОВАТЬ УСТРАНЕНИЯ ПРОДАВЦОМ ДЕФЕКТОВ И (ИЛИ) НЕСООТВЕТСТВИЙ УСЛОВИЯМ НАСТОЯЩЕГО КОНТРАКТА:",1
"9.2. ГАРАНТИЙНЫЙ СРОК НА ПОСТАВЛЯЕМЫЙ ПО НАСТОЯЩЕМУ КОНТРАКТУ ТОВАР СОСТАВЛЯЕТ:",1
"9.3. ЕСЛИ В ПЕРИОД ГАРАНТИЙНОГО СРОКА (СРОКА ГОДНОСТИ И (ИЛИ) СТЕРИЛЬНОСТИ) ОБНАРУЖЕНЫ ДЕФЕКТЫ ИЛИ НЕСООТВЕТСТВИЕ УСЛОВИЯМ НАСТОЯЩЕГО КОНТРАКТА, ПРОДАВЕЦ ПО ТРЕБОВАНИЮ ПОКУПАТЕЛЯ ИЛИ КОНЕЧНОГО ПОЛУЧАТЕЛЯ ТОВАРА И БЕЗ КАКОЙ-ЛИБО ДОПОЛНИТЕЛЬНОЙ ОПЛАТЫ ОБЯЗАН УСТРАНИТЬ ОБНАРУЖЕННЫЕ ДЕФЕКТЫ И (ИЛИ) НЕСООТВЕТСТВИЕ УСЛОВИЯМ НАСТОЯЩЕГО КОНТРАКТА ПУТЕМ:",1
"11. ОТВЕТСТВЕННОСТЬ СТОРОН / 11.1. В СЛУЧАЕ НЕНАДЛЕЖАЩЕГО ИСПОЛНЕНИЯ ПРОДАВЦОМ СВОИХ ОБЯЗАТЕЛЬСТВ ПО НАСТОЯЩЕМУ КОНТРАКТУ И (ИЛИ) НАРУШЕНИЯ ПРОДАВЦОМ УСЛОВИЙ НАСТОЯЩЕГО КОНТРАКТА, ПРОДАВЕЦ ДОЛЖЕН ВОЗМЕСТИТЬ ПОКУПАТЕЛЮ УБЫТКИ, СВЯЗАННЫЕ С ЭТИМ НАРУШЕНИЕМ, А ТАКЖЕ УПЛАТИТЬ ПОКУПАТЕЛЮ:",1
"12.4. НЕ УВЕДОМЛЕНИЕ ИЛИ НЕСВОЕВРЕМЕННОЕ УВЕДОМЛЕНИЕ ЛИШАЕТ СТОРОНУ ПРАВА ССЫЛАТЬСЯ НА ВЫШЕУКАЗАННЫЕ ОБСТОЯТЕЛЬСТВА КАК НА ОСНОВАНИЕ, ОСВОБОЖДАЮЩЕЕ ОТ ОТВЕТСТВЕННОСТИ ЗА НЕИСПОЛНЕНИЕ ОБЯЗАТЕЛЬСТВ ПО КОНТРАКТУ.",1
"ПОЛУПРИЦЕПОВ ЛЕСОТРАНСПОРТНЫХ №",1
"ОТВЕТСТВЕННОСТИ, АННУЛИРОВАНИЕ / ОТКАЗ ОТ ДОГОВОРА И Т.Д.).",1
"НЕСМОТРЯ НА ДРУГИЕ ПОЛОЖЕНИЯ ОБ ОБРАТНОМ, ЗА ИСКЛЮЧЕНИЕМ ТОЛЬКО: / ЗАРАНЕЕ ОЦЕНЕННЫХ УБЫТКОВ, ПРЕДУСМОТРЕННЫХ ДОГОВОРОМ; А ТАКЖЕ",1
"ОТВЕТСТВЕННОСТИ, СНИЖЕНИЯ ИЛИ ВЫПЛАТЫ КОНТРАКТНОЙ ЦЕНЫ, РАСТОРЖЕНИЯ, АННУЛИРОВАНИЯ / / ОТКАЗА ОТ ДОГОВОРА, КОМПЕНСАЦИИ ИЛИ УСТРАНЕНИЯ НАРУШЕНИЙ ИЛИ ИНЫМ ОБРАЗОМ.",1
"ОФЕРТА О ЗАКЛЮЧЕНИИ ДОГОВОРА ПОСТАВКИ ОБОРУДОВАНИЯ",1
"1. ПРЕДМЕТ ДОГОВОРА И ПОРЯДОК ЗАКЛЮЧЕНИЯ",1
"1.2. ЗАКЛЮЧЕНИЕМ ДОГОВОРА, ТО ЕСТЬ ПОЛНЫМ И БЕЗОГОВОРОЧНЫМ ПРИНЯТИЕМ ПОКУПАТЕЛЕМ УСЛОВИЙ ДОГОВОРА И ВСЕХ ЕГО ПРИЛОЖЕНИЙ, ЯВЛЯЮЩИХСЯ НЕОТЪЕМЛЕМОЙ ЧАСТЬЮ ДОГОВОРА, В СООТВЕТСТВИИ С П.1 СТ.433 И СТ.438 ГК РФ ЯВЛЯЕТСЯ ОПЛАТА ПОКУПАТЕЛЕМ СЧЕТА НА ОПЛАТУ АВАНСА В РАЗМЕРЕ 100% ОТ СТОИМОСТИ ОБОРУДОВАНИЯ.",1
"2. ЦЕНА ДОГОВОРА И ПОРЯДОК РАСЧЕТА / 2.1. ЦЕНА ДОГОВОРА ОПРЕДЕЛЯЕТСЯ В ЗАЯВКЕ (ПРИЛОЖЕНИЕ № 2) НА ПОСТАВКУ ОБОРУДОВАНИЯ. КОЛИЧЕСТВО ЗАЯВОК НЕ ОГРАНИЧЕНО.",1
"3.5. ПРИЕМКА ОБОРУДОВАНИЯ ОСУЩЕСТВЛЯЕТСЯ ПОКУПАТЕЛЕМ ПУТЕМ ПРОВЕРКИ:",1
"3.6. ПРИ НЕСООТВЕТСТВИИ ПЕРЕДАВАЕМОГО ОБОРУДОВАНИЯ (ПО НАИМЕНОВАНИЮ, КОЛИЧЕСТВУ, КОМПЛЕКТНОСТИ) СПЕЦИФИКАЦИИ ИЛИ ТОВАРОСОПРОВОДИТЕЛЬНОЙ ДОКУМЕНТАЦИИ В АКТЕ ПРИЕМА-ПЕРЕДАЧИ ОБОРУДОВАНИЯ В СОБСТВЕННОСТЬ ДОЛЖНА БЫТЬ СДЕЛАНА ОТМЕТКА О ФАКТИЧЕСКИ ПРИНЯТОМ НАИМЕНОВАНИИ, КОЛИЧЕСТВЕ И КОМПЛЕКТНОСТИ ОБОРУДОВАНИЯ, ЗАВЕРЕННАЯ ПОДПИСЯМИ И ПЕЧАТЯМИ СТОРОН.",1
"3.10. ПОКУПАТЕЛЬ ОСУЩЕСТВЛЯЮТ ПРИЕМКУ ОБОРУДОВАНИЯ ПО КАЧЕСТВУ В ТЕЧЕНИЕ 5 (ПЯТИ) РАБОЧИХ ДНЕЙ С ДАТЫ ПОДПИСАНИЯ СТОРОНАМИ АКТА ПРИЕМА-ПЕРЕДАЧИ ОБОРУДОВАНИЯ В СОБСТВЕННОСТЬ. В СЛУЧАЕ НАРУШЕНИЯ УКАЗАННОГО СРОКА ПОСТАВЩИК ВПРАВЕ ОТКАЗАТЬСЯ ОТ УДОВЛЕТВОРЕНИЯ ТРЕБОВАНИЙ ПОКУПАТЕЛЯ НА ОСНОВАНИИ СТ.СТ.468, 483, 513 ГРАЖДАНСКОГО КОДЕКСА РОССИЙСКОЙ ФЕДЕРАЦИИ. ЕСЛИ ПОКУПАТЕЛЬ В ТЕЧЕНИЕ УКАЗАННОГО СРОКА НЕ ПРЕДЪЯВИЛ ПРЕТЕНЗИИ К КАЧЕСТВУ ПОЛУЧЕННОГО ОБОРУДОВАНИЯ, ОНО СЧИТАЕТСЯ ПОСТАВЛЕННЫМ С НАДЛЕЖАЩИМ КАЧЕСТВОМ.",1
"7.2. СТОРОНА, КОТОРАЯ НЕ В СОСТОЯНИИ ВЫПОЛНИТЬ СВОИ ОБЯЗАТЕЛЬСТВА ПО ДОГОВОРУ В СИЛУ ОБСТОЯТЕЛЬСТВ НЕПРЕОДОЛИМОЙ СИЛЫ, НЕЗАМЕДЛИТЕЛЬНО ПИСЬМЕННО ИНФОРМИРУЕТ ДРУГУЮ СТОРОНУ О НАЧАЛЕ И ПРЕКРАЩЕНИИ УКАЗАННЫХ ВЫШЕ ОБСТОЯТЕЛЬСТВ, НО В ЛЮБОМ СЛУЧАЕ НЕ ПОЗДНЕЕ 3 (ТРЕХ) КАЛЕНДАРНЫХ ДНЕЙ ПОСЛЕ НАЧАЛА ИХ ДЕЙСТВИЯ.",1
"8.3. ЛЮБОЙ УЩЕРБ, ВЫЗВАННЫЙ НАРУШЕНИЕМ УСЛОВИЙ КОНФИДЕНЦИАЛЬНОСТИ, ОПРЕДЕЛЯЕТСЯ И ВОЗМЕЩАЕТСЯ В СООТВЕТСТВИИ С ДЕЙСТВУЮЩИМ ЗАКОНОДАТЕЛЬСТВОМ РОССИЙСКОЙ ФЕДЕРАЦИИ.",1
"10.3. К НАСТОЯЩЕМУ ДОГОВОРУ ПРИЛАГАЕТСЯ И ЯВЛЯЕТСЯ ЕГО НЕОТЪЕМЛЕМОЙ ЧАСТЬЮ:",1
"ДОГОВОР / ПОСТАВКИ ОБОРУДОВАНИЯ БЫВШЕГО В ЭКСПЛУАТАЦИИ",1
"1.2. ПОСТАВЩИК ГАРАНТИРУЕТ ПОКУПАТЕЛЮ, ЧТО ПОСТАВЛЯЕМЫЙ ПО НАСТОЯЩЕМУ КОНТРАКТУ ТОВАР ПРИНАДЛЕЖИТ ПОСТАВЩИКУ НА ПРАВЕ СОБСТВЕННОСТИ, НЕ ЗАЛОЖЕН, НЕ АРЕСТОВАН, НЕ ЯВЛЯЕТСЯ ПРЕДМЕТОМ ИСКОВ ТРЕТЬИХ ЛИЦ.",1
"3. ПОРЯДОК РАСЧЕТОВ / 3.1. ОПЛАТА ТОВАРА ПО НАСТОЯЩЕМУ КОНТРАКТУ ПРОИЗВОДИТСЯ ПОКУПАТЕЛЕМ БАНКОВСКИМ ПЕРЕВОДОМ НА СЧЕТ ПОСТАВЩИКА, УКАЗАННЫЙ В РАЗДЕЛЕ 14 НАСТОЯЩЕГО КОНТРАКТА В СЛЕДУЮЩЕМ ПОРЯДКЕ:",1
"4.2. ПОСТАВКА ТОВАРА ОСУЩЕСТВЛЯЕТСЯ ЛЮБЫМ НЕ ЗАПРЕЩЕННЫМ ВИДОМ ТРАНСПОРТА. БАЗИС ПОСТАВКИ: ДЛЯ НЕРЕЗИДЕНТОВ ПМР - DAP -Г. ДУБОССАРЫ, СКЛАД ГУП «ДУБОССАРСКАЯ ГЭС» (РМ, ПМР, Г. ДУБОССАРЫ, УЛ. НАБЕРЕЖНАЯ 34) (ИНКОТЕРМС-2020); ДЛЯ РЕЗИДЕНТОВ ПМР - Г. ДУБОССАРЫ, УЛ. НАБЕРЕЖНАЯ 34, СКЛАД ГУП «ДУБОССАРСКАЯ ГЭС». РАСХОДЫ, СВЯЗАННЫЕ С ТРАНСПОРТИРОВКОЙ ТОВАРА ДО СКЛАДА ПОКУПАТЕЛЯ, НЕСЕТ ПОСТАВЩИК. РАЗГРУЗКА ТОВАРА ОСУЩЕСТВЛЯЕТСЯ ПОКУПАТЕЛЕМ И ЗА ЕГО СЧЕТ.",1
"4.4. ПОСТАВЩИК ОБЯЗУЕТСЯ ПРЕДОСТАВИТЬ ПОКУПАТЕЛЮ С ТОВАРОМ ПАКЕТ СЛЕДУЮЩИХ ДОКУМЕНТОВ:",1
"ПРАВА И ОБЯЗАННОСТИ СТОРОН / 5.1. ПОСТАВЩИК ОБЯЗАН:",1
"5.2. ПОСТАВЩИК ИМЕЕТ ПРАВО:",1
"5.3. ПОКУПАТЕЛЬ ОБЯЗАН:",1
"5.4. ПОКУПАТЕЛЬ ИМЕЕТ ПРАВО:",1
"6.3. КАЧЕСТВО И КОМПЛЕКТНОСТЬ ПОСТАВЛЯЕМОГО ТОВАРА ДОЛЖНЫ СООТВЕТСТВОВАТЬ ГОСТАМ И ДРУГИМ ПРИМЕНИМЫМ СТАНДАРТАМ, И ТЕХНИЧЕСКИМ УСЛОВИЯМ ЗАВОДА-ИЗГОТОВИТЕЛЯ И СТРАНЫ ПРОИСХОЖДЕНИЯ ТОВАРА. КАЧЕСТВО ТОВАРА ДОЛЖНО ПОДТВЕРЖДАТЬСЯ ПОСТАВЩИКОМ СЕРТИФИКАТАМИ КАЧЕСТВА, ПАСПОРТАМИ НА ИЗДЕЛИЕ, СВИДЕТЕЛЬСТВАМИ И/ИЛИ ИНЫМИ ДОКУМЕНТАМИ, ПРЕДУСМОТРЕННЫМИ ЗАКОНОДАТЕЛЬСТВОМ СТРАНЫ ПРОИСХОЖДЕНИЯ ТОВАРА ДЛЯ ПОДТВЕРЖДЕНИЯ КАЧЕСТВА СООТВЕТСТВУЮЩИХ ТОВАРОВ.",1
"6.5. ПОСТАВЩИК ОБЯЗУЕТСЯ ПОСТАВИТЬ ТОВАР В СООТВЕТСТВИИ СО СПЕЦИФИКАЦИЕЙ. КАЧЕСТВО, КОМПЛЕКТНОСТЬ И ИНЫЕ УСЛОВИЯ КАСАТЕЛЬНО СВОЙСТВ И/ИЛИ ХАРАКТЕРИСТИК ТОВАРА, ПОСТАВЛЯЕМЫЕ ПО НАСТОЯЩЕМУ КОНТРАКТУ, ДОЛЖНЫ СООТВЕТСТВОВАТЬ УСЛОВИЯМ СПЕЦИФИКАЦИИ (ПРИЛОЖЕНИЕ № 1 К НАСТОЯЩЕМУ КОНТРАКТУ).",1
"6.9. ЕСЛИ ИНОЕ НЕ ОГОВОРЕНО МЕЖДУ СТОРОНАМИ, УПОЛНОМОЧЕННЫЕ ПРЕДСТАВИТЕЛИ ПОСТАВЩИКА ОБЯЗАНЫ ЯВИТЬСЯ НЕ ПОЗДНЕЕ ЧЕМ В 3 (ТРЕХ) -ДНЕВНЫЙ СРОК С МОМЕНТА УВЕДОМЛЕНИЯ ПОКУПАТЕЛЕМ И ПРИНЯТЬ УЧАСТИЕ В ПРОДОЛЖЕНИИ ПРИЕМКИ ТОВАРА И СОСТАВЛЕНИЯ ДВУСТОРОННЕГО АКТА. ПРИ ЭТОМ ПОКУПАТЕЛЬ ОБЯЗАН ОБЕСПЕЧИТЬ СОХРАННОСТЬ И ХРАНЕНИЕ НЕНАДЛЕЖАЩЕГО ПО КАЧЕСТВУ И/ИЛИ КОЛИЧЕСТВУ, И/ИЛИ НЕКОМПЛЕКТНОСТИ ТОВАРА В УСЛОВИЯХ, ПРЕДОТВРАЩАЮЩИХ УХУДШЕНИЕ ЕГО КАЧЕСТВА И/ИЛИ СМЕШЕНИЯ С ДРУГИМ(И) ОДНОРОДНЫМ ТОВАРОМ(-МИ).",1
"7.2. МАРКИРОВКА ТОВАРА, ПОЛНОТА СВЕДЕНИЙ, КАЧЕСТВО ВЫПОЛНЕНИЯ МАРКИРОВКИ ТОВАРА ДОЛЖНЫ СООТВЕТСТВОВАТЬ ТРЕБОВАНИЯМ НТД, ПРЕДЪЯВЛЯЕМЫМ К КАЖДОМУ ИЗ ВИДОВ ТОВАРА, ОПРЕДЕЛЕННОГО СПЕЦИФИКАЦИЕЙ (ПРИЛОЖЕНИЕ № 1 К НАСТОЯЩЕМУ КОНТРАКТУ) И ОБЕСПЕЧИВАТЬ НАДЕЖНУЮ ИДЕНТИФИКАЦИЮ ТОВАРА НА СООТВЕТСТВИЕ СПЕЦИФИКАЦИИ.",1
"8.2. ПОСТАВЩИК ГАРАНТИРУЕТ КАЧЕСТВО ТОВАРА УСТАНОВЛЕННЫМ ДАННЫМ КОНТРАКТОМ ТРЕБОВАНИЯМ.",1
"8.4. СТОРОНЫ ПО РЕЗУЛЬТАТАМ СОВМЕСТНОГО ОСМОТРА ТОВАРА ОБЯЗАНЫ СОСТАВИТЬ АКТ ОСМОТРА С УКАЗАНИЕМ В НЕМ:",1
"9. ОТВЕТСТВЕННОСТЬ",1
"9.2. В СЛУЧАЕ ЕСЛИ ПОСТАВКА НЕ БУДЕТ ПРОИЗВЕДЕНА ПОСТАВЩИКОМ В СРОКИ, УСТАНОВЛЕННЫЕ НАСТОЯЩИМ КОНТРАКТОМ, ПОКУПАТЕЛЬ ВПРАВЕ ВЗЫСКАТЬ С ПОСТАВЩИКА НЕУСТОЙКУ (ПЕНЮ) В РАЗМЕРЕ 0,1% ОТ СТОИМОСТИ НЕ ПОСТАВЛЕННОГО В СРОК ТОВАРА, ЗА КАЖДЫЙ КАЛЕНДАРНЫЙ ДЕНЬ ПРОСРОЧКИ, НО НЕ БОЛЕЕ 10% ОТ ОБЩЕЙ СТОИМОСТИ НЕ ПОСТАВЛЕННОГО В СРОК ТОВАРА.",1
"11. АРБИТРАЖНАЯ ОГОВОРКА",1
"12.5. КАЖДАЯ ИЗ СТОРОН ГАРАНТИРУЕТ ДРУГОЙ СТОРОНЕ, ЧТО:",1
"12.6. ПРИЛОЖЕНИЯ К КОНТРАКТУ, ЯВЛЯЮЩИЕСЯ НЕОТЪЕМЛЕМЫМИ ЧАСТЯМИ ДАННОГО КОНТРАКТА:",1
"13. ЮРИДИЧЕСКИЕ АДРЕСА И БАНКОВСКИЕ РЕКВИЗИТЫ СТОРОН / ПРИЛОЖЕНИЕ № 1",1
"ПРОЕКТ КОНТРАКТА",1
"1.2. НАИМЕНОВАНИЕ, КОЛИЧЕСТВО И ИНЫЕ ХАРАКТЕРИСТИКИ ПОСТАВЛЯЕМОГО ТОВАРА УКАЗАНЫ В СПЕЦИФИКАЦИИ (ДАЛЕЕ - ПРИЛОЖЕНИЕ № 1 К НАСТОЯЩЕМУ КОНТРАКТУ), ЯВЛЯЮЩЕЙСЯ НЕОТЪЕМЛЕМОЙ ЧАСТЬЮ КОНТРАКТА.",1
"3.1. ПОСТАВЩИК САМОСТОЯТЕЛЬНО ДОСТАВЛЯЕТ ТОВАР ЗАКАЗЧИКУ ПО АДРЕСУ: 165651, АРХАНГЕЛЬСКАЯ ОБЛАСТЬ, Г. КОРЯЖМА, УЛ. АРХАНГЕЛЬСКАЯ, Д.54, КОРПУС № 1, ЦЕНТРАЛЬНЫЙ СКЛАД, В РАБОЧИЕ ДНИ С 8.00 ДО 16.00 (ПЕРЕРЫВ С 12.30 ДО 13.30). ПОСТАВКА ТОВАРА ОСУЩЕСТВЛЯЕТСЯ В ТЕЧЕНИЕ 14 (ЧЕТЫРНАДЦАТИ) КАЛЕНДАРНЫХ ДНЕЙ С ДАТЫ ЗАКЛЮЧЕНИЯ КОНТРАКТА.",1
"3.2. ПРИЕМКА ТОВАРА ОСУЩЕСТВЛЯЕТСЯ ПУТЕМ ПЕРЕДАЧИ ПОСТАВЩИКОМ ТОВАРА И ДОКУМЕНТОВ ОБ ОЦЕНКЕ СООТВЕТСТВИЯ, ПРЕДУСМОТРЕННЫХ ПРАВОМ ЕВРАЗИЙСКОГО ЭКОНОМИЧЕСКОГО СОЮЗА И ЗАКОНОДАТЕЛЬСТВОМ РОССИЙСКОЙ ФЕДЕРАЦИИ, ОБЯЗАТЕЛЬНЫХ ДЛЯ ДАННОГО ВИДА ТОВАРА, А ТАКЖЕ ИНЫХ ДОКУМЕНТОВ, ПОДТВЕРЖДАЮЩИХ КАЧЕСТВО ТОВАРА.",1
"6.12. В СЛУЧАЕ РАСТОРЖЕНИЯ КОНТРАКТА В СВЯЗИ С ОДНОСТОРОННИМ ОТКАЗОМ СТОРОНЫ ОТ ИСПОЛНЕНИЯ КОНТРАКТА ДРУГАЯ СТОРОНА ВПРАВЕ ПОТРЕБОВАТЬ ВОЗМЕЩЕНИЯ ТОЛЬКО ФАКТИЧЕСКИ ПОНЕСЕННОГО УЩЕРБА, НЕПОСРЕДСТВЕННО ОБУСЛОВЛЕННОГО ОБСТОЯТЕЛЬСТВАМИ, ЯВЛЯЮЩИМИСЯ ОСНОВАНИЕМ ДЛЯ ПРИНЯТИЯ РЕШЕНИЯ ОБ ОДНОСТОРОННЕМ ОТКАЗЕ ОТ ИСПОЛНЕНИЯ КОНТРАКТА.",1
"7.4. ПОДТВЕРЖДЕНИЕМ НАЛИЧИЯ ОБСТОЯТЕЛЬСТВ НЕПРЕОДОЛИМОЙ СИЛЫ И ИХ ПРОДОЛЖИТЕЛЬНОСТИ ЯВЛЯЕТСЯ ПИСЬМЕННОЕ СВИДЕТЕЛЬСТВО УПОЛНОМОЧЕННЫХ ОРГАНОВ ИЛИ УПОЛНОМОЧЕННЫХ ОРГАНИЗАЦИЙ.",1
"8.4. ПРИ НЕУРЕГУЛИРОВАНИИ СТОРОНАМИ СПОРА В ДОСУДЕБНОМ ПОРЯДКЕ, СПОР РАЗРЕШАЕТСЯ В СУДЕБНОМ ПОРЯДКЕ, В АРБИТРАЖНОМ СУДЕ АРХАНГЕЛЬСКОЙ ОБЛАСТИ.",1
"10.6. СТОРОНЫ ОБЯЗУЮТСЯ ОБЕСПЕЧИТЬ КОНФИДЕНЦИАЛЬНОСТЬ СВЕДЕНИЙ, ОТНОСЯЩИХСЯ К ПРЕДМЕТУ КОНТРАКТА, И СТАВШИХ ИМ ИЗВЕСТНЫМИ В ХОДЕ ИСПОЛНЕНИЯ КОНТРАКТА.",1
"11.1. НЕОТЪЕМЛЕМОЙ ЧАСТЬЮ КОНТРАКТА ЯВЛЯЕТСЯ СЛЕДУЮЩЕЕ ПРИЛОЖЕНИЕ:",1
"ПОДПИСИ СТОРОН / ПРИЛОЖЕНИЕ № 1",1
"ИНН 2905011820 КПП 290501001 / ОГРН 1122904002011 ОКПО 10360082",1
"1.ПРЕДМЕТ КОНТРАКТА",1
"1.2. ОПИСАНИЕ ОБЪЕКТА:",1
"2. СРОКИ ВЫПОЛНЕНИЯ РАБОТ / 2.1. СРОКИ ВЫПОЛНЕНИЯ РАБОТ:",1
"3. ЦЕНА КОНТРАКТА / 3.1. ЦЕНА КОНТРАКТА ЯВЛЯЕТСЯ ТВЕРДОЙ, ОПРЕДЕЛЯЕТСЯ НА ВЕСЬ СРОК ИСПОЛНЕНИЯ КОНТРАКТА, ВКЛЮЧАЕТ В СЕБЯ ПРИБЫЛЬ ПОДРЯДЧИКА, УПЛАТУ НАЛОГОВ, СБОРОВ, ДРУГИХ ОБЯЗАТЕЛЬНЫХ ПЛАТЕЖЕЙ И ИНЫХ РАСХОДОВ ПОДРЯДЧИКА, СВЯЗАННЫХ С ВЫПОЛНЕНИЕМ ОБЯЗАТЕЛЬСТВ ПО КОНТРАКТУ, ПРИ КОТОРОМ, ЦЕНА КОНТРАКТА (ЦЕНА РАБОТ) СОСТАВЛЯЕТ:",1
"3.2. ПРЕДУСМОТРЕНА ВЫПЛАТА АВАНСА. АВАНСИРОВАНИЕ РАБОТ ОСУЩЕСТВЛЯЕТСЯ В СЛЕДУЮЩЕМ ПОРЯДКЕ:",1
"4. ОПЛАТА ВЫПОЛНЕННЫХ РАБОТ.",1
"4.2. ПРОМЕЖУТОЧНАЯ ОПЛАТА ВЫПОЛНЕННЫХ РАБОТ ПРОИЗВОДИТСЯ НА РАСЧЕТНЫЙ СЧЕТ ПОДРЯДЧИКА НЕ ПОЗДНЕЕ 7 (СЕМИ) РАБОЧИХ ДНЕЙ С ДАТЫ ПОДПИСАНИЯ ЗАКАЗЧИКОМ С ДАТЫ ПОДПИСАНИЯ ЗАКАЗЧИКОМ ДОКУМЕНТА О ПРИЕМКЕ, ЗА ИСКЛЮЧЕНИЕМ СРОКОВ И РАЗМЕРОВ ОПЛАТЫ ВЫПОЛНЕННЫХ РАБОТ В СЛУЧАЕ ДОСРОЧНОГО ПРЕКРАЩЕНИЯ КОНТРАКТА.",1
"5. ПРАВА И ОБЯЗАННОСТИ ЗАКАЗЧИКА. / 5.1. ЗАКАЗЧИК ОБЯЗУЕТСЯ:",1
"5.2. ЗАКАЗЧИК ИМЕЕТ ПРАВО:",1
"6. ПРАВА И ОБЯЗАННОСТИ ПОДРЯДЧИКА. / 6.1. ПОДРЯДЧИК ОБЯЗУЕТСЯ:",1
"6.2. ПОДРЯДЧИК ИМЕЕТ ПРАВО:",1
"7.3. ПРЕДСТАВИТЕЛИ ЗАКАЗЧИКА ИМЕЮТ ПРАВО В ОБЩЕМ ЖУРНАЛЕ И СПЕЦИАЛЬНЫХ ЖУРНАЛАХ, В КОТОРЫХ ПОДРЯДЧИКОМ ВЕДЕТСЯ УЧЕТ ВЫПОЛНЕНИЯ РАБОТ, ФИКСИРОВАТЬ ЗАМЕЧАНИЯ К РАБОТАМ, ВЫПОЛНЕННЫМ ПОДРЯДЧИКОМ ИЛИ ПРИВЛЕЧЕННЫМИ ПОСЛЕДНИМ ТРЕТЬИМИ ЛИЦАМИ, ИНФОРМАЦИЮ О НАРУШЕНИЯХ ТРЕБОВАНИЙ ПРОЕКТНОЙ ДОКУМЕНТАЦИИ С УКАЗАНИЕМ СРОКОВ ИХ УСТРАНЕНИЯ.",1
