section_id,title,count
s_4_3_поставщик_гарантирует_качество_поставляемого_товара_в_течение_24_двадцать_четыре_месяцев_с_момента_ввода_в_эксплуатацию_но_не_более_36_тридцать_шесть_месяцев_с_момента_отгрузки_товара_с_завода_изготовителя,"4.3.	ПОСТАВЩИК ГАРАНТИРУЕТ КАЧЕСТВО ПОСТАВЛЯЕМОГО ТОВАРА В ТЕЧЕНИЕ 24 (ДВАДЦАТЬ ЧЕТЫРЕ) МЕСЯЦЕВ С МОМЕНТА ВВОДА В ЭКСПЛУАТАЦИЮ, НО НЕ БОЛЕЕ 36 (ТРИДЦАТЬ ШЕСТЬ) МЕСЯЦЕВ С МОМЕНТА ОТГРУЗКИ ТОВАРА С ЗАВОДА-ИЗГОТОВИТЕЛЯ.",1
s_4_7_гарантия_не_распространяется_на_случаи_сбоев_в_работе_товара_его_комплектующих_изделий_и_составных_частей_при,4.7.	ГАРАНТИЯ НЕ РАСПРОСТРАНЯЕТСЯ НА СЛУЧАИ СБОЕВ В РАБОТЕ ТОВАРА (ЕГО КОМПЛЕКТУЮЩИХ ИЗДЕЛИЙ И СОСТАВНЫХ ЧАСТЕЙ) ПРИ:,1
s_4_8_в_случае_выявления_покупателем_в_течение_гарантийного_срока_недостатков_товара_его_комплектующих_изделий_и_составных_частей_и_действительности_условий_гарантии_на_выявленные_недостатки_покупатель_обязан_в_течение_5_пять_дней_с_момента_выявления_недостатков_направить_продавцу_письменное_извещение_о_необходимости_прибытия_уполномоченного_представителя_продавца_продавец_должен_обеспечить_прибытие_уполномоченного_представителя_в_течение_3_три_суток_с_даты_письменного_извещения_покупателя_об_обнаруженных_дефектах_не_позднее_10_десять_дней_после_обнаружения_дефекта_сторонами_составляется_рекламационный_акт_в_котором_должны_быть_указаны_следующие_сведения,"4.8. В СЛУЧАЕ ВЫЯВЛЕНИЯ ПОКУПАТЕЛЕМ В ТЕЧЕНИЕ ГАРАНТИЙНОГО СРОКА НЕДОСТАТКОВ ТОВАРА (ЕГО КОМПЛЕКТУЮЩИХ ИЗДЕЛИЙ И СОСТАВНЫХ ЧАСТЕЙ) И ДЕЙСТВИТЕЛЬНОСТИ УСЛОВИЙ ГАРАНТИИ НА ВЫЯВЛЕННЫЕ НЕДОСТАТКИ, ПОКУПАТЕЛЬ ОБЯЗАН В ТЕЧЕНИЕ 5 (ПЯТЬ) ДНЕЙ С МОМЕНТА ВЫЯВЛЕНИЯ НЕДОСТАТКОВ НАПРАВИТЬ ПРОДАВЦУ ПИСЬМЕННОЕ ИЗВЕЩЕНИЕ О НЕОБХОДИМОСТИ ПРИБЫТИЯ УПОЛНОМОЧЕННОГО ПРЕДСТАВИТЕЛЯ ПРОДАВЦА. ПРОДАВЕЦ ДОЛЖЕН ОБЕСПЕЧИТЬ ПРИБЫТИЕ УПОЛНОМОЧЕННОГО ПРЕДСТАВИТЕЛЯ В ТЕЧЕНИЕ 3 (ТРИ) СУТОК С ДАТЫ ПИСЬМЕННОГО ИЗВЕЩЕНИЯ ПОКУПАТЕЛЯ ОБ ОБНАРУЖЕННЫХ ДЕФЕКТАХ. НЕ ПОЗДНЕЕ 10 (ДЕСЯТЬ) ДНЕЙ ПОСЛЕ ОБНАРУЖЕНИЯ ДЕФЕКТА СТОРОНАМИ СОСТАВЛЯЕТСЯ РЕКЛАМАЦИОННЫЙ АКТ, В КОТОРОМ ДОЛЖНЫ БЫТЬ УКАЗАНЫ СЛЕДУЮЩИЕ СВЕДЕНИЯ:",1
s_5_4_поставка_товара_осуществляется_автомобильным_транспортом_поставщика,5.4.	ПОСТАВКА ТОВАРА ОСУЩЕСТВЛЯЕТСЯ АВТОМОБИЛЬНЫМ ТРАНСПОРТОМ ПОСТАВЩИКА.,1
s_5_7_за_3_три_дня_до_передачи_товара_в_распоряжение_перевозчика_поставщик_вышлет_покупателю_для_проверки_по_факсу_копии_транспортных_накладных_счетов_на_стоимость_поставляемых_товаров_и_упаковочных_листов_содержащие_следующую_информацию,"5.7.	ЗА 3 (ТРИ) ДНЯ ДО ПЕРЕДАЧИ ТОВАРА В РАСПОРЯЖЕНИЕ ПЕРЕВОЗЧИКА, ПОСТАВЩИК ВЫШЛЕТ ПОКУПАТЕЛЮ ДЛЯ ПРОВЕРКИ ПО ФАКСУ (_________________) КОПИИ ТРАНСПОРТНЫХ НАКЛАДНЫХ, СЧЕТОВ НА СТОИМОСТЬ ПОСТАВЛЯЕМЫХ ТОВАРОВ И УПАКОВОЧНЫХ ЛИСТОВ, СОДЕРЖАЩИЕ СЛЕДУЮЩУЮ ИНФОРМАЦИЮ:",1
s_7_рекламации_7_1_в_случае_установления_покупателем_расхождений_в_количестве_несоответствия_качества_поставленного_товара_против_сопроводительных_документов_и_условий_настоящего_контракта_а_равно_порчи_товара_в_гарантийный_период_он_обязан_немедленно_сообщить_об_этом_поставщику_и_оформить_рекламацию_с_указанием_обстоятельств_обнаружения_дефектов_в_товаре,"7. РЕКЛАМАЦИИ / 7.1.	В СЛУЧАЕ УСТАНОВЛЕНИЯ ПОКУПАТЕЛЕМ РАСХОЖДЕНИЙ В КОЛИЧЕСТВЕ, НЕСООТВЕТСТВИЯ КАЧЕСТВА, ПОСТАВЛЕННОГО ТОВАРА ПРОТИВ СОПРОВОДИТЕЛЬНЫХ ДОКУМЕНТОВ И УСЛОВИЙ НАСТОЯЩЕГО КОНТРАКТА, А РАВНО ПОРЧИ ТОВАРА В ГАРАНТИЙНЫЙ ПЕРИОД, ОН ОБЯЗАН НЕМЕДЛЕННО СООБЩИТЬ ОБ ЭТОМ ПОСТАВЩИКУ И ОФОРМИТЬ РЕКЛАМАЦИЮ С УКАЗАНИЕМ ОБСТОЯТЕЛЬСТВ ОБНАРУЖЕНИЯ ДЕФЕКТОВ В ТОВАРЕ.",1
s_7_5_при_принятии_поставщиком_рекламации_покупатель_имеет_право,7.5. ПРИ ПРИНЯТИИ ПОСТАВЩИКОМ РЕКЛАМАЦИИ ПОКУПАТЕЛЬ ИМЕЕТ ПРАВО:,1
s_8_3_стороны_несут_ответственность_в_виде_штрафных_санкций_за_неисполнение_или_ненадлежащее_исполнение_обязательств_предусмотренных_контрактом_в_соответствии_с_действующим_законодательством_республики_беларусь,"8.3.	СТОРОНЫ НЕСУТ ОТВЕТСТВЕННОСТЬ В ВИДЕ ШТРАФНЫХ САНКЦИЙ ЗА НЕИСПОЛНЕНИЕ ИЛИ НЕНАДЛЕЖАЩЕЕ ИСПОЛНЕНИЕ ОБЯЗАТЕЛЬСТВ, ПРЕДУСМОТРЕННЫХ КОНТРАКТОМ В СООТВЕТСТВИИ С ДЕЙСТВУЮЩИМ ЗАКОНОДАТЕЛЬСТВОМ РЕСПУБЛИКИ БЕЛАРУСЬ.",1
s_8_5_покупатель_имеет_право_на_безусловное_возмещение_убытков_со_стороны_поставщика_обусловленные,"8.5.	ПОКУПАТЕЛЬ ИМЕЕТ ПРАВО НА БЕЗУСЛОВНОЕ ВОЗМЕЩЕНИЕ УБЫТКОВ СО СТОРОНЫ ПОСТАВЩИКА, ОБУСЛОВЛЕННЫЕ:",1
s_9_2_сторона_для_которой_создалась_невозможность_исполнения_обязательств_по_данному_контракту_обязана_в_трехдневный_срок_известить_другую_сторону_о_наступлении_и_прекращении_вышеуказанных_обстоятельств,"9.2.	СТОРОНА, ДЛЯ КОТОРОЙ СОЗДАЛАСЬ НЕВОЗМОЖНОСТЬ ИСПОЛНЕНИЯ ОБЯЗАТЕЛЬСТВ ПО ДАННОМУ КОНТРАКТУ, ОБЯЗАНА В ТРЕХДНЕВНЫЙ СРОК ИЗВЕСТИТЬ ДРУГУЮ СТОРОНУ О НАСТУПЛЕНИИ И ПРЕКРАЩЕНИИ ВЫШЕУКАЗАННЫХ ОБСТОЯТЕЛЬСТВ.",1
s_9_3_если_эти_обстоятельства_будут_продолжаться_более_шести_месяцев_подряд_то_стороны_обязуются_согласовать_порядок_дальнейшего_исполнения_контракта,"9.3.	ЕСЛИ ЭТИ ОБСТОЯТЕЛЬСТВА БУДУТ ПРОДОЛЖАТЬСЯ БОЛЕЕ ШЕСТИ МЕСЯЦЕВ ПОДРЯД, ТО СТОРОНЫ ОБЯЗУЮТСЯ СОГЛАСОВАТЬ ПОРЯДОК ДАЛЬНЕЙШЕГО ИСПОЛНЕНИЯ КОНТРАКТА.",1
s_10_3_решение_арбитража_является_окончательным_и_обязательным_для_обеих_сторон_настоящего_контракта,10.3.	РЕШЕНИЕ АРБИТРАЖА ЯВЛЯЕТСЯ ОКОНЧАТЕЛЬНЫМ И ОБЯЗАТЕЛЬНЫМ ДЛЯ ОБЕИХ СТОРОН НАСТОЯЩЕГО КОНТРАКТА.,1
предмет_договора_2,ПРЕДМЕТ ДОГОВОРА.,1
приложение_no_1_протокол_no_2_от_30_ноября_2012_г_копия_приложение_no_2_техническое_задание,ПРИЛОЖЕНИЕ № 1 – ПРОТОКОЛ № 2 ОТ 30 НОЯБРЯ 2012 Г. (КОПИЯ). / ПРИЛОЖЕНИЕ № 2 – ТЕХНИЧЕСКОЕ ЗАДАНИЕ.,1
приложение_no_4_график_поставки_приложение_no_5_оригинал_документа_ов_подтверждающего_их_предоставление_обеспечения_исполнения_обязательств_по_договору,"ПРИЛОЖЕНИЕ № 4 – ГРАФИК ПОСТАВКИ; / ПРИЛОЖЕНИЕ № 5 – ОРИГИНАЛ ДОКУМЕНТА (ОВ), ПОДТВЕРЖДАЮЩЕГО (ИХ) ПРЕДОСТАВЛЕНИЕ ОБЕСПЕЧЕНИЯ ИСПОЛНЕНИЯ ОБЯЗАТЕЛЬСТВ ПО ДОГОВОРУ.",1
регион_г_москва_оао_корпорация_тактическое_ракетное_вооружение_г_королев_московской_области,«РЕГИОН» Г. МОСКВА» ОАО «КОРПОРАЦИЯ «ТАКТИЧЕСКОЕ РАКЕТНОЕ / ВООРУЖЕНИЕ» Г. КОРОЛЕВ МОСКОВСКОЙ ОБЛАСТИ,1
приложение_no_1_3,ПРИЛОЖЕНИЕ № 1.,1
s_1_предмет_контракта_2,1.	ПРЕДМЕТ КОНТРАКТА,1
s_3_2_оплата_за_товар_по_настоящему_контракту_производится_на_следующих_условиях_в_соответствии_с_условиями_оплаты_прописанными_в_аукционных_документах_в_зависимости_от_лота_на_расчетный_счет_продавца_в_соответствии_с_банковскими_реквизитами_указанными_в_разделе_15_настоящего_контракта_на_основании_следующих_документов_с_переводом_их_на_русский_язык_представленных_продавцом,"3.2. ОПЛАТА ЗА ТОВАР ПО НАСТОЯЩЕМУ КОНТРАКТУ ПРОИЗВОДИТСЯ НА СЛЕДУЮЩИХ УСЛОВИЯХ: __________ ________________ _________________ (В СООТВЕТСТВИИ С УСЛОВИЯМИ ОПЛАТЫ, ПРОПИСАННЫМИ В АУКЦИОННЫХ ДОКУМЕНТАХ В ЗАВИСИМОСТИ ОТ ЛОТА) НА РАСЧЕТНЫЙ СЧЕТ ПРОДАВЦА, В СООТВЕТСТВИИ С БАНКОВСКИМИ РЕКВИЗИТАМИ, УКАЗАННЫМИ В РАЗДЕЛЕ 15 НАСТОЯЩЕГО КОНТРАКТА НА ОСНОВАНИИ СЛЕДУЮЩИХ ДОКУМЕНТОВ С ПЕРЕВОДОМ ИХ НА РУССКИЙ ЯЗЫК ПРЕДСТАВЛЕННЫХ ПРОДАВЦОМ:",1
s_4_условия_поставки_4_1_поставка_товара_должна_быть_выполнена_не_позднее_дней_на_условиях_dap_рб_г_минск_согласно_инкотермс_2010,"4.	УСЛОВИЯ ПОСТАВКИ / 4.1.	ПОСТАВКА ТОВАРА ДОЛЖНА БЫТЬ ВЫПОЛНЕНА НЕ ПОЗДНЕЕ _________ ДНЕЙ НА УСЛОВИЯХ DAP РБ, Г. МИНСК, ___________________________________________, СОГЛАСНО ИНКОТЕРМС-2010.",1
s_4_2_по_согласованию_сторон_допускается_досрочная_отгрузка_поставка_товара,4.2.	ПО СОГЛАСОВАНИЮ СТОРОН ДОПУСКАЕТСЯ ДОСРОЧНАЯ ОТГРУЗКА (ПОСТАВКА) ТОВАРА.,1
s_4_4_поставляемый_товар_будет_сопровождаться_следующими_документами_с_переводом_их_на_технически_грамотный_русский_язык,4.4.	ПОСТАВЛЯЕМЫЙ ТОВАР БУДЕТ СОПРОВОЖДАТЬСЯ СЛЕДУЮЩИМИ ДОКУМЕНТАМИ С ПЕРЕВОДОМ ИХ НА ТЕХНИЧЕСКИ ГРАМОТНЫЙ РУССКИЙ ЯЗЫК:,1
s_5_2_в_случае_обнаружения_покупателем_при_приемке_товара_несоответствия_качеству_количеству_или_комплектности_поставляемого_товара_вызов_представителя_продавца_для_участия_в_приемке_и_составления_двустороннего_акта_является_обязательным,"5.2.	В СЛУЧАЕ ОБНАРУЖЕНИЯ ПОКУПАТЕЛЕМ ПРИ ПРИЕМКЕ ТОВАРА НЕСООТВЕТСТВИЯ КАЧЕСТВУ, КОЛИЧЕСТВУ ИЛИ КОМПЛЕКТНОСТИ ПОСТАВЛЯЕМОГО ТОВАРА, ВЫЗОВ ПРЕДСТАВИТЕЛЯ ПРОДАВЦА ДЛЯ УЧАСТИЯ В ПРИЕМКЕ И СОСТАВЛЕНИЯ ДВУСТОРОННЕГО АКТА ЯВЛЯЕТСЯ ОБЯЗАТЕЛЬНЫМ.",1
s_8_инструкции_по_отгрузке_8_1_продавец_за_пять_5_календарных_дней_до_начала_отгрузки_сообщит_покупателю_о_готовности_товара_к_отгрузке_передав_следующую_информацию,"8.	ИНСТРУКЦИИ ПО ОТГРУЗКЕ / 8.1.	ПРОДАВЕЦ ЗА ПЯТЬ (5) КАЛЕНДАРНЫХ ДНЕЙ ДО НАЧАЛА ОТГРУЗКИ СООБЩИТ ПОКУПАТЕЛЮ О ГОТОВНОСТИ ТОВАРА К ОТГРУЗКЕ, ПЕРЕДАВ СЛЕДУЮЩУЮ ИНФОРМАЦИЮ:",1
s_10_4_если_указанные_обстоятельства_длятся_более_трех_3_месяцев_обе_стороны_имеют_право_отказаться_продолжать_выполнение_обязательств_по_контракту_с_уведомлением_другой_стороны_не_менее_чем_за_один_1_месяц,"10.4.	ЕСЛИ УКАЗАННЫЕ ОБСТОЯТЕЛЬСТВА ДЛЯТСЯ БОЛЕЕ ТРЕХ (3) МЕСЯЦЕВ, ОБЕ СТОРОНЫ ИМЕЮТ ПРАВО ОТКАЗАТЬСЯ ПРОДОЛЖАТЬ ВЫПОЛНЕНИЕ ОБЯЗАТЕЛЬСТВ ПО КОНТРАКТУ С УВЕДОМЛЕНИЕМ ДРУГОЙ СТОРОНЫ НЕ МЕНЕЕ ЧЕМ ЗА ОДИН (1) МЕСЯЦ.",1
